post_date,lastpull_ts,link,price,year,make,model,body,mileage,title_type,city,state,seller,trim,ext_color,int_color,transmission,liters,cylinders,fuel_type,n_doors,ext_condition,int_condition,drive_type,VIN,n_pics
2020-03-21,1584803653,https://cars.ksl.com/listing/6323786,54630,2019,Chevrolet,Silverado 1500,Truck,4104.0,,Rexburg,ID,Dealer,RST,havana brown metallic,gideon/very dark atmosphere,Automatic,,8.0,Gasoline,,,,4-Wheel Drive,1GCUYEED3KZ117413,20
2020-03-21,1584803653,https://cars.ksl.com/listing/6306988,22520,2017,Toyota,Sienna,Minivan,32610.0,,Bountiful,UT,Dealer,LE,silver sky metallic,ash,Automatic,3.5,6.0,Gasoline,4.0,,,FWD,5TDKZ3DCXHS863286,30
2020-03-21,1584803656,https://cars.ksl.com/listing/6323785,46495,2016,Chevrolet,Silverado 3500HD,Truck,57822.0,,Rexburg,ID,Dealer,LTZ,maroon,,Automatic,,8.0,Diesel,,,,4-Wheel Drive,1GC4K0E85GF272402,0
2020-03-21,1584803657,https://cars.ksl.com/listing/6145232,55300,2019,Ford,Expedition Max,Sport Utility,14693.0,,Layton,UT,Dealer,Limited,gray,ebony,Automatic,,6.0,Gasoline,4.0,,,4-Wheel Drive,1FMJK2AT6KEA14389,34
2020-03-21,1584803657,https://cars.ksl.com/listing/6306987,43996,2016,Dodge,Challenger,Coupe,34512.0,,Bountiful,UT,Dealer,SRT Hellcat,pitch black clearcoat,black,Manual,6.2,8.0,Gasoline,2.0,,,RWD,2C3CDZC90GH305380,4
2020-03-21,1584803659,https://cars.ksl.com/listing/6323784,27995,2017,Honda,Odyssey,Minivan,41764.0,,Rigby,ID,Dealer,EX-L,gray,,Automatic,,6.0,Gasoline,,,,FWD,5FNRL5H64HB003324,14
2020-03-21,1584803660,https://cars.ksl.com/listing/6323782,51995,2017,GMC,3500,Truck,31392.0,,Rigby,ID,Dealer,Denali,onyx black,cocoa/dark sand,Automatic,,8.0,Diesel,,,,4-Wheel Drive,1GT42YEY9HF219167,0
2020-03-21,1584803660,https://cars.ksl.com/listing/6323783,6995,2016,Nissan,Versa,Sedan,79247.0,,Rigby,ID,Dealer,S,brilliant silver,charcoal,Automatic,,4.0,Gasoline,,,,FWD,3N1CN7AP3GL835254,0
2020-03-21,1584803662,https://cars.ksl.com/listing/6323780,57995,2018,Chevrolet,Silverado 3500HD,Truck,48490.0,,Rigby,ID,Dealer,LTZ,havana metallic,cocoa/dune,Automatic,,8.0,Diesel,,,,4-Wheel Drive,1GC4K0CY9JF185306,0
2020-03-21,1584803664,https://cars.ksl.com/listing/6288507,16988,2017,GMC,Terrain,Sport Utility,98515.0,Clean Title,Taylorsville,UT,Dealer,SLT,black,,Automatic,,4.0,Gasoline,,,,AWD,2GKFLUEK8H6199289,38
2020-03-21,1584803666,https://cars.ksl.com/listing/6323779,20995,2012,Ram,1500,Truck,46705.0,,Blackfoot,ID,Dealer,SLT,white,,,,8.0,Gasoline,,,,4-Wheel Drive,1C6RD7GT8CS108578,0
2020-03-21,1584803667,https://cars.ksl.com/listing/6175066,18994,2018,Mazda,CX-3,Sport Utility,5540.0,,Boise,ID,Dealer,Sport,black,black,,2.0,4.0,Gasoline,4.0,,,AWD,JM1DKFB74J0320738,30
2020-03-21,1584803667,https://cars.ksl.com/listing/6323778,22995,2015,Ford,F-150,Truck,104522.0,,Blackfoot,ID,Dealer,XLT,gray,,,,6.0,Gasoline,,,,4-Wheel Drive,1FTEW1EG2FKE18122,0
2020-03-21,1584803668,https://cars.ksl.com/listing/5968547,18669,2018,Subaru,Crosstrek,Sport Utility,8240.0,,Draper,UT,Dealer,Premium,crystal black silica,black,Manual,,4.0,Gasoline,4.0,,,,JF2GTABC0JG328547,24
2020-03-21,1584803669,https://cars.ksl.com/listing/6288503,8777,2013,Volkswagen,Passat,Sedan,55106.0,Clean Title,Taylorsville,UT,Dealer,S with Appearance,white,,Automatic,2.5,5.0,Gasoline,,,,,1VWAP7A33DC084477,26
2020-03-21,1584803670,https://cars.ksl.com/listing/6160470,17995,2018,Nissan,Murano,Sport Utility,45239.0,Clean Title,American Fork,UT,Dealer,SV,gray,graphite,Automatic,,6.0,Gasoline,4.0,,,AWD,5N1AZ2MH9JN153384,25
2020-03-21,1584803670,https://cars.ksl.com/listing/5916952,9700,2014,Kia,Sorento,Sport Utility,135303.0,,St. George,UT,Dealer,LX,,,Automatic,,4.0,Gasoline,,,,FWD,5XYKT3A65EG474581,18
2020-03-21,1584803671,https://cars.ksl.com/listing/6306977,3999,2004,Mercury,Mountaineer,Sport Utility,141022.0,,Draper,UT,Dealer,,,,Automatic,,6.0,Flex Fuel,4.0,,,,4M2ZU66K54UJ08727,31
2020-03-21,1584803672,https://cars.ksl.com/listing/6270488,48079,2016,Mercedes-Benz,GLE-Class,Sport Utility,35803.0,,St. George,UT,Dealer,GLE 450 AMG,iridium silver metallic,black,Automatic,,6.0,Gasoline,4.0,,,AWD,4JGED6EB9GA009335,30
2020-03-21,1584803672,https://cars.ksl.com/listing/6205922,17750,2018,Subaru,Legacy,Sedan,12331.0,,Salt Lake City,UT,Dealer,2.5i,ice silver metallic,slate black,,2.5,4.0,Gasoline,4.0,,,,4S3BNAB61J3034370,40
2020-03-21,1584803673,https://cars.ksl.com/listing/6306974,22299,2018,BMW,3 Series,Sedan,4861.0,,Woods Cross,UT,Dealer,330i xDrive,glacier silver metallic,black,Automatic,,4.0,Gasoline,4.0,,,AWD,WBA8D9G51JNU68737,25
2020-03-21,1584803675,https://cars.ksl.com/listing/6205919,16000,2018,Subaru,Impreza,Sedan,45356.0,,Salt Lake City,UT,Dealer,Premium,ice silver metallic,black,,2.0,4.0,Gasoline,4.0,,,,4S3GTAD64J3706558,39
2020-03-21,1584803677,https://cars.ksl.com/listing/6205918,32700,2019,Subaru,Ascent,Sport Utility,9805.0,,Salt Lake City,UT,Dealer,Premium,abyss blue pearl,warm ivory,,2.4,4.0,Gasoline,4.0,,,AWD,4S4WMAHD0K3403842,48
2020-03-21,1584803677,https://cars.ksl.com/listing/6323777,15495,2008,Cadillac,Escalade,Sport Utility,95378.0,Clean Title,South Jordan,UT,Dealer,,silver,ebony,Automatic,,8.0,Gasoline,4.0,,,AWD,1GYFK63878R146115,14
2020-03-21,1584803678,https://cars.ksl.com/listing/6323776,8998,2005,Nissan,Titan,Truck,137734.0,,South Jordan,UT,Dealer,SE,silver,graphite/titanium,Automatic,,8.0,Gasoline,4.0,,,4-Wheel Drive,1N6AA07BX5N503003,14
2020-03-21,1584803678,https://cars.ksl.com/listing/6229210,6495,2015,Chevrolet,Spark,Hatchback,25099.0,Clean Title,Lindon,UT,Dealer,LS,green,black,Manual,,4.0,Gasoline,,,,FWD,KL8CA6S96FC748017,42
2020-03-21,1584803681,https://cars.ksl.com/listing/6253683,23995,2016,Ford,F-150,Truck,132621.0,Clean Title,Lehi,UT,Dealer,Lariat,,,Automatic,,6.0,Gasoline,,,,4-Wheel Drive,1FTFW1EG0GFB85470,30
2020-03-21,1584803682,https://cars.ksl.com/listing/6220797,19475,2017,Toyota,RAV4,Sport Utility,23750.0,,Logan,UT,Dealer,LE,gray,ash,Automatic,,4.0,Gasoline,4.0,,,4-Wheel Drive,2T3BFREV4HW609566,47
2020-03-21,1584803682,https://cars.ksl.com/listing/6220796,26216,2016,Ford,Edge,Sport Utility,31719.0,,Logan,UT,Dealer,Sport,black,ebony,Automatic,,6.0,Gasoline,4.0,,,AWD,2FMPK4AP9GBC21354,47
2020-03-21,1584803684,https://cars.ksl.com/listing/6288474,36855,2019,Toyota,4Runner,Sport Utility,11031.0,,Bountiful,UT,Dealer,,super white,sand,Automatic,,6.0,Gasoline,4.0,,,4-Wheel Drive,JTEBU5JR4K5697567,30
2020-03-21,1584803686,https://cars.ksl.com/listing/6270479,45000,2020,Chevrolet,Colorado,Truck,2101.0,Clean Title,St. George,UT,Dealer,4WD ZR2,satin steel metallic,jet black,Automatic,,4.0,Diesel,4.0,,,4-Wheel Drive,1GCPTEE17L1137679,28
2020-03-21,1584803686,https://cars.ksl.com/listing/6253681,29995,2015,Ford,F-150,Truck,90090.0,Clean Title,Lehi,UT,Dealer,Platinum,black,,Automatic,,6.0,Gasoline,,,,4-Wheel Drive,1FTEW1EG2FFA62828,33
2020-03-21,1584803687,https://cars.ksl.com/listing/6306949,12950,2011,Jeep,Grand Cherokee,Sport Utility,124737.0,,West Valley City,UT,Dealer,Overland,blackberry pearl,black interior,Automatic,,8.0,Gasoline,4.0,,,4-Wheel Drive,1J4RR6GT4BC504773,1
2020-03-21,1584803688,https://cars.ksl.com/listing/6306948,8950,2005,Ford,F-150,Truck,119836.0,,West Valley City,UT,Dealer,,bright red clearcoat,black,Automatic,,8.0,Gasoline,4.0,,,4-Wheel Drive,1FTPW14575FB27115,1
2020-03-21,1584803689,https://cars.ksl.com/listing/6306947,6500,2010,Ford,Taurus,Sedan,117296.0,,West Valley City,UT,Dealer,SEL,ingot silver metallic,charcoal black,Automatic,,6.0,Gasoline,4.0,,,FWD,1FAHP2EW5AG124576,1
2020-03-21,1584803690,https://cars.ksl.com/listing/6306946,20950,2018,Chrysler,Pacifica,Minivan,41733.0,,West Valley City,UT,Dealer,LX,dark cordovan pearlcoat,black/alloy,Automatic,,6.0,Gasoline,4.0,,,FWD,2C4RC1CG1JR237178,26
2020-03-21,1584803690,https://cars.ksl.com/listing/6306945,31950,2018,GMC,1500,Truck,19914.0,,West Valley City,UT,Dealer,SLE,white,,Automatic,,8.0,Gasoline,4.0,,,4-Wheel Drive,1GTV2MEC6JZ243965,1
2020-03-21,1584803691,https://cars.ksl.com/listing/6306944,36350,2018,Ram,1500,Truck,8914.0,,West Valley City,UT,Dealer,Sport,true blue pearlcoat,black,Automatic,,8.0,Gasoline,4.0,,,4-Wheel Drive,1C6RR7MTXJS270263,25
2020-03-21,1584803692,https://cars.ksl.com/listing/6253680,33995,2012,Ford,F-350,Truck,93709.0,Clean Title,Lehi,UT,Dealer,King Ranch,black,adobe leather interior,Automatic,,8.0,Diesel,,,,4-Wheel Drive,1FT8W3BTXCEC47799,32
2020-03-21,1584803694,https://cars.ksl.com/listing/6270478,44190,2016,Chevrolet,Silverado 3500HD,Truck,80095.0,Clean Title,St. George,UT,Dealer,High Country,butte red metallic,saddle,Automatic,,8.0,Diesel,4.0,,,4-Wheel Drive,1GC4K1E84GF159112,1
2020-03-21,1584803696,https://cars.ksl.com/listing/6237047,6995,2012,Dodge,Grand Caravan,Minivan,110425.0,Clean Title,Springville,UT,Dealer,SXT,silver,cloth,Automatic,,6.0,Flex Fuel,,,,,2C4RDGCG0CR342166,24
2020-03-21,1584803697,https://cars.ksl.com/listing/6323773,6995,2007,Nissan,350,Convertible,102878.0,,Bountiful,UT,Dealer,Touring,blue,,Automatic,,6.0,Gasoline,2.0,,,,JN1BZ36A67M650070,17
2020-03-21,1584803698,https://cars.ksl.com/listing/5936740,49900,2016,Land Rover,Range Rover,Sport Utility,44025.0,Clean Title,Bountiful,UT,Dealer,Diesel HSE,beige,tan,Automatic,,6.0,Diesel,4.0,Excellent,Excellent,4-Wheel Drive,SALGS2KF2GA262203,50
2020-03-21,1584803700,https://cars.ksl.com/listing/6237046,7995,2010,Lexus,ES 350,Sedan,140279.0,Clean Title,Orem,UT,Dealer,,maroon,leather,Automatic,,6.0,Gasoline,,,,FWD,JTHBK1EG5A2349335,24
